Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	bucket	library
Reactome_2022	Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	WRN;MRE11	Tumour_only	Reactome_2022
Reactome_2022	Signaling By BMP R-HSA-201451	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	SMAD5;SMAD7	Tumour_only	Reactome_2022
Reactome_2022	Platelet Degranulation R-HSA-114608	9/125	0.6373923812001863	0.9999960876339328	0	0	0.9250313887269628	0.4166062292891775	TGFB2;APOOL;TGFB3;SELENOP;CDC37L1;TIMP3;NHLRC2;CYRIB;SOS1	Tumour_only	Reactome_2022
Reactome_2022	Cleavage Of Damaged Pyrimidine R-HSA-110329	3/42	0.6407379963690918	0.9999960876339328	0	0	0.9173973694699084	0.4083653547985674	MBD4;TDG;TERF1	Tumour_only	Reactome_2022
Reactome_2022	Pyrimidine Salvage R-HSA-73614	1/11	0.587610641214749	0.9999960876339328	0	0	1.192949547218629	0.6342802099150331	DCK	Tumour_only	Reactome_2022
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	4/57	0.6523316228877993	0.9999960876339328	0	0	0.8999865491140757	0.3844762538214761	EIF4A2;EIF3H;RPS3A;EIF3E	Tumour_only	Reactome_2022
Reactome_2022	Pexophagy R-HSA-9664873	1/11	0.587610641214749	0.9999960876339328	0	0	1.192949547218629	0.6342802099150331	NBR1	Tumour_only	Reactome_2022
Reactome_2022	Killing Mechanisms R-HSA-9664420	1/11	0.587610641214749	0.9999960876339328	0	0	1.192949547218629	0.6342802099150331	FZD7	Tumour_only	Reactome_2022
Reactome_2022	Switching Of Origins To A Post-Replicative State R-HSA-69052	7/90	0.5506715694137546	0.9999960876339328	0	0	1.0060240963855422	0.6002107868833783	ORC4;CDC23;PSMC6;CCNE2;PSMD5;ANAPC4;SKP1	Tumour_only	Reactome_2022
Reactome_2022	Acetylcholine Regulates Insulin Secretion R-HSA-399997	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	PLCB1	Tumour_only	Reactome_2022
Reactome_2022	Activation Of AMPK Downstream Of NMDARs R-HSA-9619483	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	PRKAB2	Tumour_only	Reactome_2022
Reactome_2022	Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	PRKAB2	Tumour_only	Reactome_2022
Reactome_2022	Calcitonin-like Ligand Receptors R-HSA-419812	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	CALCRL	Tumour_only	Reactome_2022
Reactome_2022	Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	APPL1	Tumour_only	Reactome_2022
Reactome_2022	Condensation Of Prometaphase Chromosomes R-HSA-2514853	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	RAB33B	Tumour_only	Reactome_2022
Reactome_2022	Extension Of Telomeres R-HSA-180786	4/50	0.5474918995089221	0.9999960876339328	0	0	1.0373355124122967	0.6248988097240729	POLA1;WRN;PPP6R3;TERF1	Tumour_only	Reactome_2022
Reactome_2022	Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	ADAM20	Tumour_only	Reactome_2022
Reactome_2022	MASTL Facilitates Mitotic Progression R-HSA-2465910	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	PPP2CB	Tumour_only	Reactome_2022
Reactome_2022	Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	AP1G1	Tumour_only	Reactome_2022
Reactome_2022	PI3K Events In ERBB4 Signaling R-HSA-1250342	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	PIK3CA	Tumour_only	Reactome_2022
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	KTN1	Tumour_only	Reactome_2022
Reactome_2022	Receptor Mediated Mitophagy R-HSA-8934903	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	FUNDC1	Tumour_only	Reactome_2022
Reactome_2022	Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	TRPC6	Tumour_only	Reactome_2022
Reactome_2022	SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	LSM11	Tumour_only	Reactome_2022
Reactome_2022	Interleukin-21 Signaling R-HSA-9020958	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	STAT3	Tumour_only	Reactome_2022
Reactome_2022	Signal Attenuation R-HSA-74749	1/10	0.5530194941880323	0.9999960876339328	0	0	1.325571366968521	0.7852181410552321	SOS1	Tumour_only	Reactome_2022
Reactome_2022	TCR Signaling R-HSA-202403	9/116	0.5462890750850896	0.9999960876339328	0	0	1.003329970953903	0.6066203255486767	PSMC6;PIK3CA;PSMD5;TAB2;PKN2;ARHGEF7;MAP3K7;MALT1;SKP1	Tumour_only	Reactome_2022
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	5/63	0.5435274225056783	0.9999960876339328	0	0	1.028389015608927	0.6269831947513059	MRE11;TBK1;DHX36;POLR3F;LRRFIP1	Tumour_only	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	1/393	0.9999952572704986	0.9999960876339328	0	0	0.0298020566570742	1.413434284855062e-07	LDB2	Tumour_only	Reactome_2022
Reactome_2022	Pre-NOTCH Transcription And Translation R-HSA-1912408	5/62	0.5290177218846799	0.9999960876339328	0	0	1.046487814867909	0.6663336889113893	TNRC6C;KAT2B;PRKCI;AGO3;AGO4	Tumour_only	Reactome_2022
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	5/62	0.5290177218846799	0.9999960876339328	0	0	1.046487814867909	0.6663336889113893	PPP1CB;NCOA2;KDM4C;PKN2;PPP1R12B	Tumour_only	Reactome_2022
