Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
C8orf76	1.25221923076923	6.87750045246649e-05	1.49713793103449	5.16705864075265e-129	UP	UP	True	True	-0.2449187002652602
CACNA1C	1.43403846153846	0.0005639785924996	2.61934187192118	2.08651061267146e-113	UP	UP	True	True	-1.18530341038272
CALD1	1.32458076923077	0.000748150919997	3.02330837438424	2.58008269398917e-191	UP	UP	True	True	-1.69872760515347
CALHM5	1.64738076923077	0.0001940175093365	2.8185684729064	4.9908731513618795e-116	UP	UP	True	True	-1.1711877036756297
CALM2	1.04989615384615	0.0002516522787993	1.1250315270936	1.48949807921852e-102	UP	UP	True	True	-0.07513537324745001
CAMK2D	1.86443846153846	1.11760218457171e-05	1.72610886699507	3.4015469401167e-121	UP	UP	True	True	0.13832959454339
CAND1	1.31398846153846	0.0003623433171334	1.04238916256158	8.66520350396183e-97	UP	UP	True	True	0.27159929897688007
CAPZA2	1.69896538461538	0.0007408498187284	2.06785172413793	2.84899541239522e-156	UP	UP	True	True	-0.3688863395225501
CARNMT1	1.44302307692308	0.0001947600052706	1.01576108374384	9.48211894598561e-71	UP	UP	True	True	0.4272619931792401
CASP3	1.26413846153846	0.0002607140609633	1.54728078817734	3.38151160551337e-145	UP	UP	True	True	-0.28314232663887995
CASP8AP2	1.89226538461538	4.10473805810968e-05	1.19333201970443	4.25443890788573e-79	UP	UP	True	True	0.6989333649109502
CAV1	1.72727307692308	8.71614917514919e-05	3.02707142857143	1.24181267512963e-199	UP	UP	True	True	-1.2997983516483502
CAV2	1.61785	0.0001415108228604	1.90731379310345	1.3906141893370399e-124	UP	UP	True	True	-0.28946379310345005
CAVIN2	2.21150769230769	0.0001239619361626	1.42386009852217	5.85172600117934e-43	UP	UP	True	True	0.7876475937855199
CBFB	1.25001538461538	0.0004054742087964	1.09644384236453	3.25451963566074e-97	UP	UP	True	True	0.15357154225085012
CCDC112	1.56745384615385	0.0002026475023907	1.32653054187192	3.0385697844608996e-93	UP	UP	True	True	0.2409233042819301
CCDC122	1.40419230769231	0.0001027295325119	1.04408522167488	1.04167514288443e-45	UP	UP	True	True	0.36010708601743
CCDC142	1.06780384615385	7.78467967384856e-05	1.43331083743842	1.74711384291111e-75	UP	UP	True	True	-0.3655069912845701
CCDC144A	4.29800384615385	2.25142690716392e-05	1.37444137931035	9.8134548112083e-09	UP	UP	True	True	2.9235624668434994
CCDC59	1.24791538461539	0.000155345827322	1.14043743842364	2.12913627204386e-72	UP	UP	True	True	0.1074779461917501
CCDC80	2.18356923076923	9.32676103973431e-05	5.00130049261083	4.7481814977283705e-171	UP	UP	True	True	-2.8177312618416
CCDC82	1.86548076923077	2.57161083586922e-05	1.28146502463054	1.2735343831534998e-78	UP	UP	True	True	0.5840157446002301
CCDC88A	1.31510384615385	0.0008570447558523	2.45294926108375	5.96897789831558e-189	UP	UP	True	True	-1.1378454149299
CCDC90B	1.42817692307692	5.83097796626819e-05	1.57731921182266	1.19341655757906e-126	UP	UP	True	True	-0.1491422887457401
CCN2	1.84601923076923	0.0001289989068785	2.369778817734	3.84297733324e-69	UP	UP	True	True	-0.5237595869647698
CCN4	1.73715	0.0003280274442654	6.0580591133005	1.99462402394004e-177	UP	UP	True	True	-4.3209091133005
CCNG1	1.13041153846154	0.0005622009466449	2.44505418719212	6.266123244967571e-188	UP	UP	True	True	-1.3146426487305798
CCNJ	1.04190384615385	0.0008221702195529	1.38125467980296	4.80644267464515e-99	UP	UP	True	True	-0.33935083364911
CCPG1	1.58793076923077	0.0007329573161118	1.94705123152709	2.36259639840584e-119	UP	UP	True	True	-0.35912046229632
CD164	1.29723076923077	0.0002884198471642	1.42091477832513	1.3349440943052e-143	UP	UP	True	True	-0.12368400909435984
CD1D	2.02730769230769	5.501800024294e-05	3.86354630541872	2.23752331962259e-112	UP	UP	True	True	-1.8362386131110302
CD226	1.96141923076923	0.0003711101587791	1.82679408866995	7.377121902162471e-44	UP	UP	True	True	0.1346251420992799
CD302	2.34955769230769	9.8233629193037e-05	2.38710049261084	1.8563367851076701e-106	UP	UP	True	True	-0.037542800303149715
CDADC1	1.25754615384615	1.32985622708144e-05	1.01480443349754	5.43416342110084e-78	UP	UP	True	True	0.2427417203486102
CDC27	1.24525769230769	0.0003541080547365	1.8082118226601	2.3545310023152098e-177	UP	UP	True	True	-0.5629541303524102
CDC73	1.28977307692308	0.0004590339678571	1.4002236453202	6.458872784775061e-113	UP	UP	True	True	-0.11045056839711997
CDH2	3.90419615384615	8.14329749270111e-05	6.34999802955665	2.8244838959117e-195	UP	UP	True	True	-2.4458018757105
CDK14	2.60094230769231	1.39640516769014e-05	3.73856945812808	8.17775631340871e-196	UP	UP	True	True	-1.1376271504357698
CDKL3	1.46374615384615	0.0001618841548527	1.67034039408867	8.228999272986559e-56	UP	UP	True	True	-0.20659424024252004
CENPQ	1.49374615384615	0.0009502338283455	1.12170837438424	1.6926077918135202e-46	UP	UP	True	True	0.3720377794619101
CEP120	1.73504615384615	2.65190664710477e-05	1.5514197044335	9.825313027288341e-110	UP	UP	True	True	0.18362644941264983
CEP135	1.70101153846154	5.31199563620459e-05	1.22150197044335	5.3765148950739e-70	UP	UP	True	True	0.47950956801819
