logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000111058	2.19294888888889	0.83019	10.4745275188689	2.16899523769697e-17	3.34632585271889e-15	29.1187942881503	ACSS3
ENSG00000122786	2.36615555555554	6.53032444444444	10.4707339529527	2.21224153059787e-17	3.3859585648873e-15	29.0994403985695	CALD1
ENSG00000114450	2.1870911111111	2.32185	10.4602749552884	2.32370180808999e-17	3.52855034401697e-15	29.0511056797169	GNB4
ENSG00000168386	2.11500222222221	4.24842555555556	10.451943356402	2.41921040968463e-17	3.64488068365375e-15	29.0115325684284	FILIP1L
ENSG00000115594	2.2630311111111	4.88911111111111	10.4381620958829	2.58951098066833e-17	3.8712185474565e-15	28.9447396994689	IL1R1
ENSG00000104043	2.01270222222222	0.174146666666667	10.4273551673321	2.72463143478032e-17	4.04188593997989e-15	28.8947254763868	ATP8B4
ENSG00000004776	2.55303333333333	5.09976777777778	10.4129761850619	2.9303953823067e-17	4.31394465250265e-15	28.8232961854834	HSPB6
ENSG00000069431	2.86336666666666	1.16451666666667	10.4105298178945	2.95561009842596e-17	4.31810157182914e-15	28.8147798735468	ABCC9
ENSG00000178031	2.38652222222222	0.593818888888889	10.4081668135272	2.98958397082797e-17	4.33489675770056e-15	28.8035510261098	ADAMTSL1
ENSG00000151789	2.80166444444444	0.478098888888889	10.4052087357055	3.03266547033277e-17	4.36454877577369e-15	28.7894940690654	ZNF385D
ENSG00000166147	2.68721333333332	5.24289555555556	10.4049374532052	3.06708826491907e-17	4.38139238436772e-15	28.7787074156959	FBN1
ENSG00000161791	1.66424	2.89236	10.4012887720768	3.09071570173552e-17	4.38268031676246e-15	28.7708655631811	FMNL3
ENSG00000166482	2.75192666666666	5.99870333333333	10.4004530024534	3.18043321763663e-17	4.47698208774616e-15	28.7434978883217	MFAP4
ENSG00000166963	2.05338888888888	1.85383444444444	10.3763838467254	3.4864462906865e-17	4.86417561414224e-15	28.6524958942843	MAP1A
ENSG00000122862	2.14031999999999	6.23900222222222	10.375515449968	3.50593938483677e-17	4.86417561414224e-15	28.6470599422624	SRGN
ENSG00000162520	2.75546	0.478874444444444	10.3657862034471	3.66987799565831e-17	5.05525693901932e-15	28.602118404861	SYNC
ENSG00000189320	2.59414666666666	0.649402222222222	10.3584293929955	3.80287107458436e-17	5.20130274279144e-15	28.5671438066092	FAM180A
ENSG00000161940	1.76569999999999	2.41055	10.355112433273	3.86440254109612e-17	5.21633081927708e-15	28.5513740645196	BCL6B
ENSG00000136404	2.20811111111111	1.24153777777778	10.3549224993724	3.86795596140328e-17	5.21633081927708e-15	28.55047105188	TM6SF1
ENSG00000176788	2.16621333333332	4.15443111111111	10.3474896554356	4.00961596663393e-17	5.36982249420384e-15	28.5151314698592	BASP1
ENSG00000035862	1.6848911111111	7.54742333333333	10.3446246310179	4.06559709160682e-17	5.40724413183707e-15	28.5015090272191	TIMP2
ENSG00000163430	2.38705777777776	6.25804666666667	10.337108353681	4.22349252839318e-17	5.57877078151113e-15	28.4641272921006	FSTL1
ENSG00000079150	1.62372666666666	3.80917444444445	10.3207228518371	4.56421054293731e-17	5.98780954561538e-15	28.3878486786951	FKBP7
ENSG00000149451	2.68564666666666	1.52247222222222	10.3053582875135	4.91662711105532e-17	6.40656444842581e-15	28.31477274678	ADAM33
ENSG00000120279	1.92972	1.56733777777778	10.295980776313	5.14498460734888e-17	6.65912940622303e-15	28.2701672464786	MYCT1
ENSG00000120594	2.36143999999999	3.67230666666666	10.2876721580406	5.36338847600807e-17	6.89552978398771e-15	28.2293627116125	PLXDC2
ENSG00000157554	2.12711999999999	2.03056444444444	10.2774959392199	5.62670448748619e-17	7.18615867822325e-15	28.1822309289991	ERG
ENSG00000169826	1.7488511111111	3.34968333333333	10.2654084048754	5.96588706203896e-17	7.56640886994637e-15	28.1247205221998	CSGALNACT2
ENSG00000139567	1.31077333333332	3.67400222222222	10.2641310239764	6.00290670003523e-17	7.56640886994637e-15	28.1186426247082	ACVRL1
ENSG00000102271	3.42553111111111	-2.16134333333333	10.2193264885941	7.45780392540941e-17	9.31113559776504e-15	27.9054183035895	KLHL4
ENSG00000172935	2.29957555555555	2.46081222222222	10.2186117608267	7.4836713386237e-17	9.31113559776504e-15	27.9020162995778	MRGPRF
ENSG00000102935	2.11480666666666	1.44568555555556	10.2123618931	7.71372961002074e-17	9.53585099546474e-15	27.8722669891267	ZNF423
ENSG00000187634	2.20890888888889	2.37727222222222	10.2103782983061	7.78821659110346e-17	9.55512247241194e-15	27.8628247918438	SAMD11
ENSG00000115896	2.15475555555555	-0.694528888888889	10.2093157566735	7.82841250008341e-17	9.55512247241194e-15	27.8577668801945	PLCL1
ENSG00000165868	1.99618444444444	0.840745555555556	10.2042822242868	8.02167275512663e-17	9.72943138884384e-15	27.8338056853857	HSPA12A
ENSG00000100292	1.77827777777777	4.13667222222222	10.2014212925027	8.13363934767658e-17	9.80357717624643e-15	27.820186334091	HMOX1
ENSG00000163520	2.65972666666665	4.51194333333333	10.1712035108153	9.46373447432183e-17	1.13359080333725e-14	27.6715342203052	FBLN2
ENSG00000182534	1.6146111111111	6.35205444444444	10.1659216593425	9.66037240070517e-17	1.15000173918271e-14	27.6511670009861	MXRA7
ENSG00000198121	2.03738222222222	2.48489555555556	10.1600243029904	9.94046565897714e-17	1.17608515480598e-14	27.6230844023328	LPAR1
ENSG00000178033	2.16713555555555	-0.383772222222222	10.1358122313401	1.11782596587005e-16	1.31446791169536e-14	27.5077763679566	CALHM5
ENSG00000166086	1.86641999999999	3.89428111111111	10.1239082454414	1.18422921161099e-16	1.38411274823746e-14	27.4510772627663	JAM3
ENSG00000079257	1.59417999999999	4.94388111111111	10.1175657122393	1.22120789629733e-16	1.41873459518638e-14	27.4208656152711	LXN
ENSG00000050165	1.81511999999999	5.90553555555556	10.1138942072267	1.24313990430903e-16	1.43556605117363e-14	27.4033763758033	DKK3
ENSG00000155962	2.09314444444444	2.34016111111111	10.1119125141375	1.25514115220054e-16	1.4407974476302e-14	27.3939363823328	CLIC2
ENSG00000182463	1.84023777777777	3.20585444444445	10.102406294715	1.31434446542675e-16	1.49983035596183e-14	27.3486507654774	TSHZ2
ENSG00000184254	2.62842666666666	3.69894444444445	10.0948420668008	1.36519757348103e-16	1.5486961885048e-14	27.3113940004182	ALDH1A3
ENSG00000168060	1.73651999999999	2.63785111111111	10.0855207590609	1.42648464964633e-16	1.60875768821225e-14	27.2682044438145	NAALADL1
ENSG00000204291	2.23061999999999	4.55783888888889	10.083039445807	1.44560257678539e-16	1.6208398658899e-14	27.2551655236863	COL15A1
ENSG00000110900	2.54808888888889	1.06491333333333	10.0776246777845	1.48216372424716e-16	1.63369538437596e-14	27.2305827021824	TSPAN11
ENSG00000100285	2.47122222222222	-0.657082222222222	10.0775803730528	1.48248219997819e-16	1.63369538437596e-14	27.2303716019183	NEFH
ENSG00000184226	2.45303555555556	-1.51578444444444	10.0719216755036	1.52372705799274e-16	1.66960660871534e-14	27.2034089089306	PCDH9
ENSG00000174600	2.12938222222222	1.61260666666667	10.0631696579838	1.58979275297339e-16	1.73215555034417e-14	27.1617051372296	CMKLR1
ENSG00000151702	2.0467111111111	2.75322	10.050451909698	1.69094004415755e-16	1.83201004222351e-14	27.1011002946834	FLI1
ENSG00000118292	1.57997999999999	4.27591222222222	10.0475755689936	1.71469550315343e-16	1.84736887029687e-14	27.0873927738113	C1orf54
ENSG00000136732	1.69807333333332	4.88424777777778	10.0441517515959	1.74340853849599e-16	1.86786853693862e-14	27.0710758689893	GYPC
ENSG00000197629	2.41231333333333	2.47723666666667	10.0403478557264	1.77587392097755e-16	1.89213969978188e-14	27.0529472125951	MPEG1
ENSG00000173706	2.15208666666666	3.52373222222222	10.0287268785425	1.87885400858121e-16	1.99086261293894e-14	26.9975611639294	HEG1
ENSG00000048740	2.36329111111111	1.78108111111111	10.0270108330505	1.89455939872585e-16	1.99653431718186e-14	26.9893820868573	CELF2
ENSG00000197256	1.73039999999999	5.27902222222222	10.0245382344597	1.9174202551584e-16	2.00964400112661e-14	26.9775969493133	KANK2
ENSG00000183439	2.29057555555556	-1.78398111111111	10.0178231549079	1.98090899366446e-16	2.06496378069293e-14	26.9455900009647	TRIM61
ENSG00000049540	2.36723999999999	5.68180666666667	10.0019971210961	2.14532333772671e-16	2.21925435005645e-14	26.867344834754	ELN
ENSG00000113140	2.46545777777776	10.5364533333333	10.0054243690819	2.15193447477603e-16	2.21925435005645e-14	26.8649779230889	SPARC
ENSG00000162618	1.81153777777777	3.04753555555556	9.99500531164039	2.21279371373477e-16	2.26987908347739e-14	26.836820827622	ADGRL4
ENSG00000132622	1.67292888888889	1.63002	9.99283204090857	2.23624954770154e-16	2.28180277922879e-14	26.8264604217247	HSPA12B
ENSG00000145147	2.77385777777777	1.85730666666667	9.98998237498596	2.26738324194908e-16	2.30139399057832e-14	26.8128753116628	SLIT2
ENSG00000067798	2.40794444444444	-0.00732777777777779	9.98705009579673	2.29987259803767e-16	2.3221488509506e-14	26.7988961309603	NAV3
ENSG00000054965	1.37366888888888	3.44351666666667	9.98579899100222	2.31387618204732e-16	2.32411990472826e-14	26.7929316141191	FAM168A
ENSG00000124491	2.93018888888888	3.58298777777778	9.98515431891342	2.34214051453845e-16	2.32845795395746e-14	26.781303825663	F13A1
ENSG00000166272	1.21708666666665	4.68050777777778	9.9832789183872	2.34234297675783e-16	2.32845795395746e-14	26.7809172915652	WBP1L
ENSG00000164949	2.5228911111111	4.66167	9.97660817980349	2.43103386643607e-16	2.40423015970357e-14	26.7445613775584	GEM
ENSG00000088882	2.61789555555555	3.80815666666667	9.97129073193097	2.48959456504398e-16	2.44780092304396e-14	26.7211063623752	CPXM1
ENSG00000114200	2.75685111111111	0.245656666666667	9.9698153031174	2.50047592346207e-16	2.44780092304396e-14	26.7167272813384	BCHE
ENSG00000174004	1.83113777777777	0.985362222222222	9.96509601781715	2.55839875814085e-16	2.49185454801749e-14	26.6942261724489	NRROS
ENSG00000147100	1.68037999999999	2.69307222222222	9.96293868463675	2.58532262695216e-16	2.50542446536545e-14	26.6839400164237	SLC16A2
ENSG00000117643	2.09840888888888	3.13081777777778	9.9545323411418	2.69296901507722e-16	2.59669537278821e-14	26.6438574527066	MAN1C1
ENSG00000075884	2.02835999999999	2.45864444444445	9.95290393126425	2.71433451610285e-16	2.60427567875838e-14	26.6360927675521	ARHGAP15
ENSG00000123572	3.43555777777778	-1.34469888888889	9.94767169971765	2.78413920022526e-16	2.65802596417545e-14	26.6111436583317	NRK
ENSG00000106823	2.39545111111111	2.30384777777778	9.93642849597299	2.94027815263533e-16	2.79326424500356e-14	26.5575297969169	ECM2
ENSG00000136546	3.42921777777777	0.301828888888889	9.93453905480003	2.96736491265548e-16	2.80517805590985e-14	26.5485195791699	SCN7A
ENSG00000100234	2.19547999999998	6.79527111111111	9.93300855607522	2.99318018657089e-16	2.81577950722047e-14	26.5400503254964	TIMP3
